DATE,OPEN,HIGH,LOW,CLOSE
1.98E+07,148.94,149.41,148.13,148.3
1.98E+07,148.31,148.66,147.41,147.43
1.98E+07,147.43,147.57,146.36,147.44
1.98E+07,147.44,148.29,147.21,148
1.98E+07,148.01,148.11,145.42,145.48
1.98E+07,145.47,146.79,145.4,146.79
1.98E+07,146.8,149.67,146.8,149.6
1.98E+07,149.6,150.88,149.6,149.74
1.98E+07,149.74,149.74,147.81,148.06
1.98E+07,148.07,150.88,148.07,150.88
1.98E+07,150.91,152.63,150.91,152.3
1.98E+07,152.31,154.16,152.31,153.48
1.98E+07,153.47,153.67,152.53,153.67
1.98E+07,153.67,154,152.65,153.67
1.98E+07,153.63,153.63,151.26,151.26
1.98E+07,151.25,152.87,150.84,152.87
1.98E+07,152.87,154.01,151.75,151.8
1.98E+07,151.75,151.75,150.65,151.24
1.98E+07,151.28,151.3,150.22,150.83
1.98E+07,150.83,151.37,150.4,151.36
1.98E+07,151.36,151.62,149.78,149.8
1.98E+07,149.8,149.8,149.12,149.59
1.98E+07,149.59,150.29,148.56,149.9
1.98E+07,149.82,151.21,149.32,151.19
1.98E+07,151.21,151.59,150.6,150.66
1.98E+07,150.65,152.98,150.65,152.81
1.98E+07,152.82,153.78,152.82,153.37
1.98E+07,153.37,153.71,152.3,152.67
1.98E+07,152.67,152.67,151.56,151.85
1.98E+07,151.85,152.46,151.42,151.59
1.98E+07,151.6,153.39,151.6,153.39
1.98E+07,153.41,155.02,152.86,152.96
1.98E+07,152.92,153.02,152.23,153.02
1.98E+07,153.04,153.92,151.81,151.89
1.98E+07,151.9,151.9,150.17,151.04
1.98E+07,151.04,151.77,150.81,151.76
1.98E+07,151.77,152.85,151.39,152.85
1.98E+07,152.87,155.14,152.87,155.14
1.98E+07,155.15,155.82,154.78,155.82
1.98E+07,155.82,157.22,155.82,156.77
1.98E+07,156.8,158.12,156.55,158.11
1.98E+07,158.11,158.75,158.11,158.75
1.98E+07,158.75,159.75,158.41,159.74
1.98E+07,159.74,159.74,158.54,158.71
1.98E+07,158.71,160.83,158.71,160.71
1.98E+07,160.73,161.08,159.96,160.05
1.98E+07,160.04,160.76,160.02,160.42
1.98E+07,160.43,160.83,158.72,158.81
1.98E+07,158.81,161.81,158.07,161.81
1.98E+07,161.85,162.77,160.76,161.44
1.98E+07,161.44,162.96,161.44,162.95
1.98E+07,162.97,164.43,162.72,164.42
1.98E+07,164.41,164.42,161.99,162.11
1.98E+07,162.1,162.35,160.8,162.34
1.98E+07,162.38,163.64,162.38,163.31
1.98E+07,163.35,164.3,163.35,164.28
1.98E+07,164.3,166.99,164.3,166.1
1.98E+07,166.1,166.46,164.9,165.81
1.98E+07,165.82,166.4,165.74,165.95
1.98E+07,165.95,166.3,164.53,164.96
1.98E+07,164.98,165.35,163.82,164.25
1.98E+07,164.26,165.23,164.26,164.9
1.98E+07,164.9,164.9,162.33,163.4
1.98E+07,163.4,163.71,162.55,163.71
1.98E+07,163.73,165.18,163.16,163.27
1.98E+07,163.27,163.61,161.98,161.99
1.98E+07,161.97,163.09,160.3,162.14
1.98E+07,162.06,163.5,160.29,163.43
1.98E+07,163.45,165.59,163.45,165.54
1.98E+07,165.54,166.21,164.79,166.21
1.98E+07,166.22,166.39,165.27,165.48
1.98E+07,165.49,165.49,164.23,164.46
1.98E+07,164.44,164.44,162.12,162.39
1.98E+07,162.38,162.64,161.33,162.55
1.98E+07,162.56,164,162.56,163.98
1.98E+07,163.96,164.79,163.96,164.42
1.98E+07,164.43,165.09,163.75,164.83
1.98E+07,164.84,164.93,162.77,162.77
1.98E+07,162.78,162.78,161.35,161.36
1.98E+07,161.37,161.92,160.8,161.83
1.98E+07,161.86,162.76,161.86,162.68
1.98E+07,162.7,164.84,162.7,164.84
1.98E+07,164.87,165.93,164.87,165.53
1.98E+07,165.52,167.12,165.07,167.12
1.98E+07,167.11,169.38,167.11,169.14
1.98E+07,169.11,169.64,168.6,169.13
1.98E+07,169.13,170.1,168.59,169.02
1.98E+07,169.03,170.6,168.25,170.53
1.98E+07,170.53,171.6,170.42,170.99
1.98E+07,170.99,170.99,170.13,170.57
1.98E+07,170.57,170.69,170.03,170.4
1.98E+07,170.4,170.46,168.32,168.46
1.98E+07,168.45,168.81,165.67,165.68
1.98E+07,165.78,167.09,165.17,166.64
1.98E+07,167.64,168.12,166.64,168.11
1.98E+07,168.11,168.91,167.77,168.91
1.98E+07,166.55,168.8,165.8,166.6
1.98E+07,166.71,168.49,166.49,168.48
1.98E+07,168.48,169.15,167.46,167.56
1.98E+07,167.56,167.91,166.95,167.08
1.98E+07,167.09,168.11,167.09,168.11
1.98E+07,168.05,168.05,165.51,165.53
1.98E+07,165,165.68,164.77,165.46
1.98E+07,165.61,166.9,165.46,166.01
1.98E+07,166.01,166.04,164.03,164.29
1.98E+07,164.28,164.29,163.3,163.95
1.98E+07,163.95,165.18,163.95,164.83
1.98E+07,164.89,169.29,164.89,169.29
1.98E+07,169.29,169.8,168.33,169.06
1.98E+07,168.51,169.08,168.4,168.89
1.98E+07,167.67,169.74,167.63,169.53
1.98E+07,169.62,170.63,169.26,170.35
1.98E+07,170.68,170.72,167.49,167.59
1.98E+07,167.32,167.79,164.99,165.04
1.98E+07,165.03,165.03,161.5,162.56
1.98E+07,162.34,162.78,161.55,162.04
1.98E+07,162.06,163.04,161.97,162.01
1.98E+07,162.01,163.44,161.52,163.44
1.98E+07,163.28,163.42,159.63,161.33
1.98E+07,161.33,161.88,160.89,161.74
1.98E+07,161.73,161.73,159.18,159.18
1.98E+07,159.2,160.14,158.5,160.13
1.98E+07,160.11,161.77,159.47,161.54
1.98E+07,161.55,162.14,161.41,161.55
1.98E+07,161.55,162.6,161.55,162.16
1.98E+07,162.22,164.76,162.22,163.71
1.98E+07,163.74,164.75,161.76,163.41
1.98E+07,163.58,165.4,163.43,165.29
1.98E+07,165.29,165.8,163.55,163.55
1.98E+07,163.58,164.27,163.22,163.98
1.98E+07,164.18,165.64,163.77,164.34
1.98E+07,164.33,164.33,162.54,162.77
1.98E+07,162.77,162.77,161.2,161.25
1.98E+07,161.27,161.28,159.96,160.84
1.98E+07,160.85,162.96,159.62,162.14
1.98E+07,162.14,162.32,160.97,162.25
1.98E+07,162.25,163.13,162.25,162.58
1.98E+07,162.55,164.4,162.32,164.4
1.98E+07,164.4,164.66,163.95,164.23
1.98E+07,164.25,165.07,164.21,165
1.98E+07,165.2,167.9,165.03,167.89
1.98E+07,167.9,168.48,167.46,167.96
1.98E+07,167.96,168.14,167.12,167.77
1.98E+07,167.77,167.77,166.91,166.92
1.98E+07,166.95,169.2,165.27,165.48
1.98E+07,165.48,165.48,164.17,164.8
1.98E+07,164.8,165.42,164.63,165.36
1.98E+07,165.39,165.58,164.38,164.38
1.98E+07,164.42,166.57,164.39,166.24
1.98E+07,166.27,168.09,166.26,167.62
1.98E+07,167.64,170.43,167.38,169.25
1.98E+07,169.27,169.3,168.21,168.41
1.98E+07,168.4,169.78,168.22,169.76
1.98E+07,169.76,170.17,168.88,169.51
1.98E+07,169.53,170.41,169.16,170.07
1.98E+07,170.02,170.02,167.95,168.43
1.98E+07,168.42,168.53,167.52,168.01
1.98E+07,168.02,168.35,167.23,167.23
1.98E+07,167.23,167.23,165.63,166.07
1.98E+07,165.99,166.07,164.93,165.8
1.98E+07,165.81,166.8,165.81,166.27
1.98E+07,166.29,167.74,165.92,167.74
1.98E+07,167.76,170.28,167.76,170.28
1.98E+07,170.32,171.1,170.31,170.8
1.98E+07,170.77,172.65,170.05,172.65
1.98E+07,172.59,172.59,170.34,170.34
1.98E+07,170.34,170.84,169.34,169.63
1.98E+07,169.63,170.12,169.13,169.88
1.98E+07,169.88,169.99,169.18,169.86
1.98E+07,169.85,171.18,169.63,170.43
1.98E+07,170.41,170.41,167.67,167.81
1.98E+07,167.81,167.81,165.67,166.73
1.98E+07,166.77,167.35,166.44,166.98
1.98E+07,166.97,167.23,164.98,165.95
1.98E+07,165.85,165.99,163.85,165.99
1.98E+07,166,167.15,166,166.47
1.98E+07,166.49,166.65,165.36,165.38
1.98E+07,165.31,165.38,164.41,164.84
1.98E+07,164.89,165.19,163.23,163.37
1.98E+07,163.37,164.58,162.86,163.55
1.98E+07,163.55,163.66,162.37,163.64
1.98E+07,165.21,165.21,163.55,164.84
1.98E+07,164.84,164.85,163.42,163.45
1.98E+07,162.68,163.42,162.22,162.44
1.98E+07,162.42,162.56,161.84,161.91
1.98E+07,161.91,162.15,161.63,161.76
1.98E+07,161.74,163.98,161.74,163.97
1.98E+07,163.99,164.71,163.97,164.41
1.98E+07,164.41,166.29,164.34,166.29
1.98E+07,166.29,167.58,166.27,166.58
1.98E+07,166.58,166.59,165.28,165.36
1.98E+07,165.36,166.41,165.34,166.08
1.98E+07,166.08,166.49,165.51,166.13
1.98E+07,166.08,166.13,164.5,165.09
1.98E+07,165.04,166.05,165,166.05
1.98E+07,166.05,167.26,166.05,166.84
1.98E+07,166.88,167.21,166.26,166.96
1.98E+07,167.02,168.04,165.95,167.18
1.98E+07,167.2,167.22,166.21,166.54
1.98E+07,166.54,167.92,166.17,167.91
1.98E+07,167.91,168.07,166.33,166.4
1.98E+07,166.37,166.77,166.08,166.49
1.98E+07,166.49,166.7,165.25,165.44
1.98E+07,165.44,165.79,164.71,165.77
1.98E+07,165.77,165.93,165.34,165.47
1.98E+07,165.47,166.34,165.35,165.91
1.98E+07,165.91,166.01,164.86,165.2
1.98E+07,165.2,165.29,164.5,165.09
1.98E+07,165.13,165.62,164.99,165.62
1.98E+07,165.62,165.63,164.85,164.93
1.98E+07,164.93,164.93,163.25,163.33
1.98E+07,163.33,163.33,161.66,161.67
1.98E+07,161.69,162.39,161.58,162.39
1.98E+07,162.34,162.88,162.27,162.32
1.98E+07,162.33,162.8,161.64,162
1.98E+07,162,163.57,161.99,163.56
1.98E+07,163.56,164.18,163.17,163.27
1.98E+07,163.27,164.17,162.03,163.22
1.98E+07,163.22,164.76,163.22,164.76
1.98E+07,164.69,166.26,163.44,165.34
1.98E+07,165.33,165.84,164.83,164.86
1.98E+07,164.86,165.05,164.58,164.93
1.98E+07,164.93,164.93,163.98,164.04
1.98E+07,164.09,166.78,164.04,166.78
1.98E+07,166.78,169.1,166.78,168.81
1.98E+07,168.81,169.31,168.49,169.28
1.98E+07,169.18,169.46,168.48,168.9
1.98E+07,168.9,169.54,167.87,167.95
1.98E+07,167.95,168.07,167.27,167.79
1.98E+07,167.79,168.4,167.68,167.75
1.98E+07,167.75,168.59,166.64,167.02
1.98E+07,167.02,167.55,166.77,167.18
1.98E+07,167.18,167.84,167.01,167.83
1.98E+07,167.83,168.34,167.02,167.55
1.98E+07,167.55,167.65,166.67,167.04
1.98E+07,167.04,167.06,165.87,166.21
1.98E+07,166.21,166.21,164.83,164.87
1.98E+07,164.87,166.35,164.84,165.94
1.98E+07,165.94,167.12,164.74,164.84
1.98E+07,164.84,165.55,164.12,164.24
1.98E+07,164.24,164.33,163.07,163.94
1.98E+07,164.4,164.67,162.4,162.87
1.98E+07,162.87,163.6,162.03,163.41
1.98E+07,163.41,164,162.27,162.74
1.98E+07,162.74,163.36,162.24,163.36
1.98E+07,163.44,163.98,160.82,160.91
1.98E+07,160.91,160.91,158.02,158.08
1.98E+07,157.91,158.81,157.01,158.74
1.98E+07,158.74,159.07,155.67,155.85
1.98E+07,155.85,156.17,154.3,155.42
1.98E+07,155.42,156.52,155.42,156.3
1.98E+07,156.3,156.32,154.13,154.95
1.98E+07,154.95,156.61,154.95,156.61
1.98E+07,156.61,157.48,156.1,156.25
1.98E+07,155.94,156.44,155.44,156.13
1.98E+07,156.13,156.8,155.51,155.74
1.98E+07,155.71,155.74,154.47,154.64
1.98E+07,154.52,155.1,153.94,154.31
1.98E+07,154.02,154.45,152.13,154.29
1.98E+07,154.31,157.51,154.29,157.51
1.98E+07,157.51,159.58,157.08,159.3
1.98E+07,159.3,159.3,156.59,156.82
1.98E+07,156.82,158.27,156.41,157.06
1.98E+07,157.06,158.19,156.77,158.19
1.98E+07,158.19,159.9,158.19,159.24
1.98E+07,159.24,159.24,157.59,157.89
1.98E+07,157.89,158.37,156.21,156.25
1.98E+07,156.25,156.25,153.81,154.57
1.98E+07,154.57,155.8,154.35,155.19
1.98E+07,155.12,155.19,153.77,154.35
1.98E+07,154.35,156.35,154.35,156.34
1.98E+07,156.34,157.93,156.34,156.78
1.98E+07,156.78,157.17,156.22,156.77
1.98E+07,156.78,158.05,156.73,157.41
1.98E+07,157.41,160.45,157.41,159.27
1.98E+07,159.27,159.27,157.28,157.78
1.98E+07,157.78,159.17,157.78,158.86
1.98E+07,158.86,159.26,158.59,158.66
1.98E+07,158.66,158.67,156.61,156.69
1.98E+07,156.69,156.92,156.02,156.86
1.98E+07,156.86,157.18,156.31,156.67
1.98E+07,156.67,157.3,156.61,157.3
1.98E+07,157.3,159.9,157.3,159.88
1.98E+07,159.88,160.46,159.52,159.52
1.98E+07,159.52,159.52,158.92,159.18
1.98E+07,159.18,159.87,157.63,157.98
1.98E+07,157.99,158.27,157.17,157.66
1.98E+07,157.66,158.11,157.29,157.54
1.98E+07,157.54,158.1,154.96,155.04
1.98E+07,155.04,155.48,154.12,155.48
1.98E+07,155.48,155.86,154.71,155.45
1.98E+07,155.45,156.57,155.45,155.87
1.98E+07,155.93,156.31,154.9,155
1.98E+07,155,157.74,154.17,157.73
1.98E+07,157.73,158.87,157.13,157.31
1.98E+07,157.31,158.35,156.49,158.32
1.98E+07,158.32,159.59,158.32,158.97
1.98E+07,158.97,158.97,157.64,157.9
1.98E+07,157.9,158.02,157.1,158.02
1.98E+07,158.02,158.05,156.79,156.8
1.98E+07,156.8,158.38,156.63,158.07
1.98E+07,158.07,158.77,157.8,158.65
1.98E+07,158.65,160.5,158.65,160.3
1.98E+07,160.3,160.69,159.77,159.89
1.98E+07,159.89,160.43,159.3,160.05
1.98E+07,160.05,161.69,160.05,161.68
1.98E+07,161.68,162.11,161.41,161.9
1.98E+07,161.9,161.9,160.95,161.2
1.98E+07,161.2,161.2,158.93,159.11
1.98E+07,159.11,159.48,158.63,159.47
1.98E+07,159.47,160.52,159.14,160.52
1.98E+07,160.52,161.31,159.39,160.11
1.98E+07,160.11,160.45,159.61,160
1.98E+07,160,160,157.42,158.49
1.98E+07,158.49,158.49,157.2,157.5
1.98E+07,157.5,158.27,157.29,158
1.98E+07,158,158.41,157.83,157.99
1.98E+07,157.99,157.99,156.15,156.57
1.98E+07,156.57,156.77,155.24,155.78
1.98E+07,155.78,156.11,154.63,154.73
1.98E+07,154.73,154.73,152.99,153.88
1.98E+07,153.88,154.02,153.1,153.15
1.98E+07,153.15,153.15,150.8,151.23
1.98E+07,151.23,152.02,150.85,151.62
1.98E+07,151.62,151.86,149.95,150.29
1.98E+07,150.29,151.43,148.68,150.35
1.98E+07,150.35,150.69,149.76,150.55
1.98E+07,150.55,153.24,150.55,153.24
1.98E+07,153.24,155.1,153.24,154.34
1.98E+07,154.34,154.34,153.28,153.65
1.98E+07,153.65,155.03,153.38,155.01
1.98E+07,155.01,155.11,154.36,154.92
1.98E+07,154.92,155.4,154.57,155.17
1.98E+07,155.17,155.17,153,153.06
1.98E+07,153.06,153.07,151.61,152.19
1.98E+07,152.19,152.85,151.86,152.13
1.98E+07,152.12,152.14,150.31,150.39
1.98E+07,150.49,150.71,149.02,149.03
1.98E+07,149.03,151.92,148.53,151.73
1.98E+07,151.73,153,151.73,152.61
1.98E+07,151.89,154.84,150.96,154.84
1.98E+07,154.84,155.64,154.05,154.51
1.98E+07,154.51,154.92,153.89,154.46
1.98E+07,154.46,154.67,153.86,153.97
1.98E+07,153.97,153.97,152.47,152.71
1.98E+07,152.71,152.88,151.3,151.64
1.98E+07,151.64,153.07,151.62,152.84
1.98E+07,152.84,154.08,152.82,153.18
1.98E+07,153.16,153.22,152.44,153.2
1.98E+07,153.2,153.86,153.1,153.7
1.98E+07,153.7,153.87,152.71,152.76
1.98E+07,152.76,152.76,151.63,152.24
1.98E+07,152.24,153.53,151.44,153.36
1.98E+07,153.36,153.53,152.57,152.89
1.98E+07,152.89,152.89,150.55,150.56
1.98E+07,150.56,151.06,149.63,150.03
1.98E+07,150.03,151.16,150.03,150.88
1.98E+07,150.88,151.61,150.01,151.6
1.98E+07,151.6,152.6,151.26,152.38
1.98E+07,152.38,152.38,151.11,151.4
1.98E+07,151.4,151.4,150.27,150.37
1.98E+07,150.37,150.58,149.07,149.55
1.98E+07,149.55,149.55,147.85,148.95
1.98E+07,148.95,149.28,147.78,147.82
1.98E+07,147.82,149.3,147.26,148.83
1.98E+07,148.83,150.16,148.83,150.08
1.98E+07,150.08,151.38,149.99,151.19
1.98E+07,151.19,151.19,150.14,150.19
1.98E+07,150.19,150.77,149.65,150.66
1.98E+07,150.66,154.08,150.66,154.08
1.98E+07,154.08,157.99,154.08,157.99
1.98E+07,160.28,162.56,157.99,162.35
1.98E+07,162.35,165.27,162.09,162.6
1.98E+07,162.6,163.58,160.81,162.71
1.98E+07,162.71,163.87,161.75,161.75
1.98E+07,161.75,165.88,161.47,165.54
1.98E+07,165.54,168.59,165.24,165.42
1.98E+07,164.84,165.49,163.98,165.43
1.98E+07,165.43,166.09,164.28,164.42
1.98E+07,164.42,164.42,162.75,162.8
1.98E+07,162.8,164.42,162.75,163.77
1.98E+07,164.3,164.61,163.78,164.14
1.98E+07,164.14,164.94,163.76,164.94
1.98E+07,164.94,168.22,164.93,167.83
1.98E+07,167.83,168.8,166.92,167.06
1.98E+07,167.06,167.78,166.61,167.12
1.98E+07,167.12,167.52,167.12,167.51
1.98E+07,167.51,167.51,165.81,166.44
1.98E+07,166.44,167.43,166.21,167.4
1.98E+07,167.4,168.21,167.03,167.1
1.98E+07,167.1,167.19,166.55,166.6
1.98E+07,166.6,166.68,165.78,166.68
1.98E+07,166.68,166.68,164.73,164.88
1.98E+07,164.88,164.88,163.84,164.29
1.98E+07,164.29,165.95,164.29,165.65
1.98E+07,165.65,166.31,164.22,164.37
1.98E+07,164.37,165.05,163.06,164.26
1.98E+07,165.22,166.17,164.26,164.45
1.98E+07,164.45,164.81,164.14,164.68
1.98E+07,164.68,167.94,164.68,167.94
1.98E+07,167.94,169.65,167.94,168.78
1.98E+07,168.78,169.37,167.99,168.87
1.98E+07,168.87,168.87,167.64,167.65
1.98E+07,167.65,168.76,166.89,166.94
1.98E+07,166.94,167.47,166.7,167.47
1.98E+07,167.47,168.67,165.66,165.67
1.98E+07,165.67,166.12,164.98,165.28
1.98E+07,165.28,165.97,164.45,165.62
1.98E+07,165.62,167.2,165.61,166.28
1.98E+07,166.75,167.18,166.28,166.96
1.98E+07,166.96,166.96,165.77,166.1
1.98E+07,166.1,166.1,164.48,164.62
1.98E+07,164.62,165.24,163.55,163.59
1.98E+07,163.59,163.59,162.2,162.44
1.98E+07,162.44,163.16,162.44,162.92
1.98E+07,162.92,163.32,162.51,162.68
1.98E+07,162.68,162.68,161.8,162.13
1.98E+07,162.13,162.84,161.62,161.67
1.98E+07,161.67,162.12,160.02,162.11
1.98E+07,162.11,162.87,162,162.78
1.98E+07,162.78,164.47,162.78,164.18
1.98E+07,164.18,166.15,164.09,165.77
1.98E+07,165.78,165.78,164.66,164.78
1.98E+07,164.78,165.04,163.71,164.14
1.98E+07,164.14,168.1,163.8,168.1
1.98E+07,168.08,169.62,167.31,167.96
1.98E+07,167.96,168.36,167.26,167.36
1.98E+07,167.36,168.27,166.83,167.09
1.98E+07,167.09,167.54,166.82,167.2
1.98E+07,167.2,167.62,166.17,166.31
1.98E+07,166.31,166.31,164.93,165.29
1.98E+07,165.29,165.29,164.67,164.78
1.98E+07,164.78,167.33,164.78,166.84
1.98E+07,166.74,166.95,165.99,166.09
1.98E+07,166.09,167.83,166.09,167.49
1.98E+07,167.49,167.95,167.24,167.42
1.98E+07,167.42,168.65,167.33,168.58
1.98E+07,168.58,170.41,168.58,170.41
1.98E+07,170.41,170.41,168.44,169.17
1.98E+07,169.19,169.27,168.27,168.68
1.98E+07,168.68,169.46,167.44,167.6
1.98E+07,167.65,167.68,166.67,167.36
1.98E+07,167.36,167.38,165.79,165.97
1.98E+07,165.97,166.43,165.39,165.99
1.98E+07,165.99,166.49,165.61,165.89
1.98E+07,165.89,166.24,164.09,164.1
1.98E+07,164.1,164.34,163.03,163.1
1.98E+07,163.1,164.47,163.1,164.18
1.98E+07,164.18,164.68,163.29,164.52
1.98E+07,164.52,166.92,164.52,166.92
1.98E+07,166.92,166.92,165.37,165.55
1.98E+07,165.55,166.85,165.07,166.29
1.98E+07,166.29,166.9,164.97,165.02
1.98E+07,165.02,165.02,163.78,163.91
1.98E+07,163.91,163.91,162.99,163.58
1.98E+07,163.58,163.58,162.29,162.82
1.98E+07,162.82,163.91,162.82,163.38
1.98E+07,163.38,163.4,161.93,162.1
1.98E+07,162.1,163.11,161.76,162.76
1.98E+07,162.76,163.31,162.26,162.26
1.98E+07,162.26,163.32,161.54,162.83
1.98E+07,162.83,163.18,162.56,163.07
1.98E+07,163.07,163.18,162.55,162.63
1.98E+07,162.63,162.92,161.54,161.81
1.98E+07,161.81,163.53,161.63,162.69
1.98E+07,162.69,163.63,162.44,163.61
1.98E+07,163.61,168.11,163.61,168.11
1.98E+07,168.11,169.03,166.84,167.16
1.98E+07,167.16,167.58,166.29,166.38
1.98E+07,166.34,166.38,164.62,165.51
1.98E+07,165.51,166.93,165.5,166.76
1.98E+07,166.76,166.76,166.29,166.47
1.98E+07,166.47,166.5,165.62,165.75
1.98E+07,165.75,166.32,165.67,166.26
1.98E+07,166.26,167.34,166.06,167.24
1.99E+07,167.2,167.24,165.19,165.37
1.99E+07,165.37,166.11,164.38,164.57
1.99E+07,164.55,164.57,163.36,163.68
1.99E+07,163.68,164.71,163.68,164.24
1.99E+07,164.24,164.59,163.91,163.99
1.99E+07,163.99,165.57,163.99,165.18
1.99E+07,165.18,168.31,164.99,168.31
1.99E+07,168.31,168.72,167.58,167.91
1.99E+07,167.91,170.55,167.58,170.51
1.99E+07,170.51,171.82,170.4,170.81
1.99E+07,170.81,171.94,170.41,171.19
1.99E+07,171.19,171.34,170.23,170.73
1.99E+07,170.73,171.42,170.66,171.32
1.99E+07,171.32,175.42,171.31,175.23
1.99E+07,175.23,176.62,175.15,175.48
1.99E+07,175.48,177.3,175.15,177.3
1.99E+07,177.3,178.16,176.56,176.71
1.99E+07,176.71,177.75,176.54,177.35
1.99E+07,177.35,178.19,176.56,177.4
1.99E+07,177.4,179.19,176.58,179.18
1.99E+07,179.18,180.27,179.05,179.39
1.99E+07,179.39,179.83,178.56,179.63
1.99E+07,179.63,179.63,178.44,178.63
1.99E+07,178.63,180.35,177.75,180.35
1.99E+07,180.35,181.53,180.07,180.61
1.99E+07,180.61,181.5,180.32,180.43
1.99E+07,180.43,181.96,180.43,181.82
1.99E+07,181.82,182.39,181.67,182.19
1.99E+07,182.19,182.19,180.11,180.51
1.99E+07,180.51,180.75,179.45,180.56
1.99E+07,180.56,183.86,180.5,183.35
1.99E+07,183.35,183.95,182.39,182.41
1.99E+07,182.41,182.65,181.24,181.6
1.99E+07,181.6,181.61,180.95,181.33
1.99E+07,181.33,182.1,180.64,181.18
1.99E+07,181.18,181.18,180.02,180.19
1.99E+07,180.19,180.41,179.23,179.36
1.99E+07,179.36,179.36,178.13,179.23
1.99E+07,179.23,181.58,179.16,181.17
1.99E+07,181.17,181.87,180.5,180.71
1.99E+07,180.71,181.21,180.33,181.18
1.99E+07,181.18,183.89,181.16,183.23
1.99E+07,183.23,183.41,181.4,182.06
1.99E+07,182.06,182.65,181.42,182.23
1.99E+07,182.23,182.25,180.59,180.65
1.99E+07,180.65,180.65,179.44,179.51
1.99E+07,179.51,179.97,179.07,179.1
1.99E+07,179.1,179.46,178.15,178.79
1.99E+07,178.79,180.14,178.7,179.66
1.99E+07,179.66,179.96,178.02,178.19
1.99E+07,178.19,178.53,177.61,177.84
1.99E+07,177.84,178.41,176.53,176.53
1.99E+07,176.53,177.66,176.53,176.88
1.99E+07,176.88,179.56,176.87,179.54
1.99E+07,179.54,179.78,178.79,179.08
1.99E+07,179.08,180.22,178.89,179.35
1.99E+07,179.35,179.92,178.86,179.04
1.99E+07,179.04,179.04,177.85,177.97
1.99E+07,177.97,178.86,177.88,178.43
1.99E+07,178.43,179.8,178.43,179.54
1.99E+07,179.54,180.6,179.43,179.54
1.99E+07,179.54,180.66,179.54,180.66
1.99E+07,180.66,181.27,180.43,181.27
1.99E+07,181.27,181.86,180.28,180.53
1.99E+07,180.53,180.53,178.64,179.11
1.99E+07,179.11,179.13,178.29,179.03
1.99E+07,179.03,179.46,177.86,178.03
1.99E+07,178.03,178.66,177.99,178.21
1.99E+07,178.21,179.9,178.21,179.42
1.99E+07,179.42,180.91,179.42,180.19
1.99E+07,180.19,180.55,180.06,180.54
1.99E+07,180.54,181.15,180.45,180.92
1.99E+07,180.92,181.78,180.19,181.2
1.99E+07,181.2,181.91,181.14,181.68
1.99E+07,181.68,182.56,180.75,180.84
1.99E+07,180.84,181.25,180.42,181.11
1.99E+07,181.11,181.23,180.25,180.7
1.99E+07,180.7,181.97,180.34,181.88
1.99E+07,181.88,182.27,181.74,182.26
1.99E+07,182.26,183.43,182.12,183.43
1.99E+07,183.43,183.6,182.11,182.18
1.99E+07,182.18,182.34,180.62,180.63
1.99E+07,180.63,180.63,178.86,179.83
1.99E+07,179.83,180.04,178.35,178.37
1.99E+07,178.37,179.01,178.37,179.01
1.99E+07,179.01,180.3,179.01,180.08
1.99E+07,180.08,180.56,179.82,179.99
1.99E+07,179.99,181.09,179.87,180.76
1.99E+07,180.76,180.76,179.96,180.62
1.99E+07,180.62,181.97,180.62,181.92
1.99E+07,181.92,184.74,181.92,184.28
1.99E+07,184.28,184.61,184.19,184.61
1.99E+07,184.61,185.17,183.65,183.87
1.99E+07,183.87,185.43,183.86,184.54
1.99E+07,184.54,185.74,184.54,185.66
1.99E+07,185.66,187.94,185.47,187.42
1.99E+07,187.42,189.98,187.42,189.72
1.99E+07,189.72,189.81,188.78,189.64
1.99E+07,189.64,189.64,187.71,188.56
1.99E+07,188.56,188.56,187.45,187.6
1.99E+07,187.6,188.29,187.29,188.29
1.99E+07,188.29,188.94,187.38,187.86
1.99E+07,187.86,187.86,187.11,187.68
1.99E+07,187.68,188.04,187.09,187.75
1.99E+07,187.75,189.59,187.45,189.55
1.99E+07,189.55,190.36,188.93,189.32
1.99E+07,189.32,190.27,188.88,190.04
1.99E+07,190.04,191.02,190.04,190.16
1.99E+07,189.75,191.06,189.13,191.06
1.99E+07,191.06,191.29,189.55,189.68
1.99E+07,189.68,189.68,188.82,189.51
1.99E+07,189.51,189.61,188.78,189.04
1.99E+07,189.04,189.04,187.59,187.61
1.99E+07,187.61,187.61,185.03,185.33
1.99E+07,185.33,187.1,185.33,187.1
1.99E+07,187.1,187.1,185.98,186.53
1.99E+07,186.53,187.65,186.51,187.34
1.99E+07,187.34,187.98,186.63,186.63
1.99E+07,186.63,186.75,185.97,186.73
1.99E+07,186.73,189.66,186.43,189.61
1.99E+07,188.77,189.61,187.84,189.15
1.99E+07,189.15,190.96,189.15,189.74
1.99E+07,189.74,190.26,189.44,190.06
1.99E+07,190.06,191.36,190.06,191.23
1.99E+07,191.23,191.85,191.04,191.85
1.99E+07,191.85,192.43,191.17,192.43
1.99E+07,192.43,192.63,191.84,192.01
1.99E+07,192.01,192.07,191.37,191.45
1.99E+07,191.45,192.67,191.45,192.52
1.99E+07,192.47,192.52,191.26,191.93
1.99E+07,191.93,191.93,190.81,191.05
1.99E+07,191.05,192.37,190.99,192.37
1.99E+07,192.37,192.94,192.28,192.94
1.99E+07,192.94,193.32,192.64,193.29
